person_age;person_income;person_emp_length;loan_amnt;loan_int_rate;loan_percent_income;cb_person_cred_hist_length;dti_ratio;taxa_juros_alta;loan_grade_num;cb_default_flag;home_MORTGAGE;home_OTHER;home_OWN;home_RENT;intent_DEBTCONSOLIDATION;intent_EDUCATION;intent_HOMEIMPROVEMENT;intent_MEDICAL;intent_PERSONAL;intent_VENTURE;loan_status_real;loan_status_pred;probabilidade_default;risco_categoria;loan_intent;person_home_ownership
26;35000;9,0;2000;13,99;0,06;2;0,0571428571428571;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0605297109793907;Muito Baixo;MEDICAL;RENT
33;100000;16,0;15000;11,71;0,15;9;0,15;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0404239614970781;Muito Baixo;MEDICAL;MORTGAGE
27;54000;0,0;12000;16,49;0,22;5;0,2222222222222222;1;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0,4222317337869747;Moderado;PERSONAL;MORTGAGE
26;107496;9,0;20000;12,69;0,19;4;0,1860534345464017;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,1050759598436928;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
26;81000;10,0;21000;16,95;0,26;2;0,2592592592592592;1;5;0;0;0;0;1;0;0;0;0;0;1;1;0;0,2664583456868806;Baixo;VENTURE;RENT
29;30288;13,0;13000;14,35;0,43;8;0,4292128895932382;1;3;0;0;0;0;1;0;0;0;0;1;0;1;1;0,9921854881981288;Muito Alto;PERSONAL;RENT
31;24000;2,0;1800;8,59;0,07;6;0,075;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,08312191997185;Muito Baixo;MEDICAL;RENT
36;50400;7,0;12700;7,29;0,25;13;0,251984126984127;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0176930193558283;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
25;93080;3,0;8450;13,49;0,09;2;0,0907821229050279;1;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0,0332760611579237;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
49;23004;6,0;3250;15,21;0,14;12;0,1412797774300121;1;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0,1855999531536053;Muito Baixo;PERSONAL;RENT
37;100000;13,0;18400;5,99;0,18;15;0,184;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;6,984531844290104e-05;Muito Baixo;VENTURE;MORTGAGE
34;48000;4,0;10800;10,99;0,23;7;0,225;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0664649391403931;Muito Baixo;DEBTCONSOLIDATION;RENT
25;40000;2,0;18000;13,11;0,45;3;0,45;1;3;1;0;0;0;1;0;0;0;1;0;0;1;1;0,9969742805344064;Muito Alto;MEDICAL;RENT
23;88000;2,0;6625;11,22;0,08;3;0,0752840909090909;1;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0,0782203536246874;Muito Baixo;MEDICAL;MORTGAGE
25;35000;0,0;13750;7,51;0,39;4;0,3928571428571428;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9779777935702848;Muito Alto;DEBTCONSOLIDATION;RENT
23;41000;3,0;6000;10,99;0,15;2;0,1463414634146341;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0793732430259041;Muito Baixo;MEDICAL;RENT
30;28800;9,0;2000;11,48;0,07;10;0,0694444444444444;1;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0512460861712699;Muito Baixo;MEDICAL;RENT
27;92000;11,0;18000;11,48;0,2;7;0,1956521739130435;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0379295938723981;Muito Baixo;EDUCATION;MORTGAGE
25;128000;4,0;10000;11,58;0,08;2;0,078125;1;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0,0513064010392501;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
23;70000;4,0;12000;7,49;0,17;2;0,1714285714285714;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0142500415265035;Muito Baixo;MEDICAL;RENT
22;74476;6,0;5000;8,49;0,07;2;0,0671357215747354;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0,1567950842602068;Muito Baixo;EDUCATION;MORTGAGE
26;37850;1,0;6400;9,88;0,17;2;0,1690885072655218;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,1059982551525314;Muito Baixo;PERSONAL;RENT
25;52000;1,0;10000;5,79;0,19;3;0,1923076923076923;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,000746723564735;Muito Baixo;VENTURE;RENT
25;48000;0,0;6000;10,65;0,13;2;0,125;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0,0004729659699409;Muito Baixo;PERSONAL;OWN
36;140000;13,0;20800;11,48;0,15;11;0,1485714285714285;1;2;0;0;0;1;0;0;0;0;0;0;1;0;0;1,3541666522579372e-05;Muito Baixo;VENTURE;OWN
32;31000;2,0;7400;16,77;0,24;9;0,2387096774193548;1;4;1;0;0;0;1;0;0;1;0;0;0;1;1;0,9968006668047664;Muito Alto;HOMEIMPROVEMENT;RENT
36;62000;9,0;4800;8,0;0,08;12;0,0774193548387096;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0428059746794112;Muito Baixo;EDUCATION;MORTGAGE
22;33996;1,0;8000;10,51;0,24;3;0,2353218025650076;0;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0,3715886249345446;Baixo;DEBTCONSOLIDATION;RENT
24;60000;8,0;21000;13,48;0,35;4;0,35;1;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0,2415188144009794;Baixo;MEDICAL;MORTGAGE
32;62900;6,0;16000;14,96;0,22;5;0,2543720190779014;1;4;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9818373175945402;Muito Alto;MEDICAL;RENT
29;180000;2,0;20000;7,49;0,11;10;0,1111111111111111;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0064985967722823;Muito Baixo;MEDICAL;MORTGAGE
70;132000;0,0;14000;7,49;0,11;24;0,106060606060606;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0019382060501662;Muito Baixo;PERSONAL;MORTGAGE
24;54400;4,0;2500;11,14;0,04;2;0,0459558823529411;1;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0,1323800984765806;Muito Baixo;MEDICAL;RENT
21;63000;5,0;4800;16,82;0,08;4;0,0761904761904762;1;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0,1967707862741617;Muito Baixo;VENTURE;MORTGAGE
28;86000;13,0;8000;5,99;0,09;10;0,0930232558139534;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0032951036435579;Muito Baixo;MEDICAL;RENT
28;30000;4,0;12000;6,62;0,4;7;0,4;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0,9942252233388564;Muito Alto;DEBTCONSOLIDATION;RENT
45;118000;11,0;9600;13,99;0,08;12;0,0813559322033898;1;3;1;1;0;0;0;0;1;0;0;0;0;1;0;0,1356075244162899;Muito Baixo;EDUCATION;MORTGAGE
39;50000;1,0;8000;7,68;0,16;14;0,16;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0161036360362887;Muito Baixo;EDUCATION;MORTGAGE
25;52000;1,0;3000;12,99;0,06;4;0,0576923076923076;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0,0376715218367494;Muito Baixo;DEBTCONSOLIDATION;RENT
30;110000;15,0;12000;13,61;0,11;10;0,109090909090909;1;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0479548459211912;Muito Baixo;PERSONAL;MORTGAGE
33;60000;17,0;7000;5,42;0,12;8;0,1166666666666666;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0124926581837996;Muito Baixo;MEDICAL;MORTGAGE
42;21120;12,0;6400;11,14;0,3;14;0,303030303030303;1;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0016847022447817;Muito Baixo;VENTURE;RENT
22;72000;3,0;7500;11,41;0,1;3;0,1041666666666666;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0384662693685547;Muito Baixo;EDUCATION;RENT
29;17004;8,0;2200;9,32;0,13;5;0,1293813220418725;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0,9575539935323494;Muito Alto;HOMEIMPROVEMENT;RENT
24;54731;2,0;3200;11,83;0,06;2;0,058467778772542;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0474716932630118;Muito Baixo;DEBTCONSOLIDATION;RENT
32;25200;17,0;4000;6,54;0,16;6;0,1587301587301587;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0,0009114805331147;Muito Baixo;MEDICAL;OWN
35;72000;3,0;12800;6,62;0,18;10;0,1777777777777777;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0054311165382109;Muito Baixo;MEDICAL;MORTGAGE
24;138000;4,0;5000;13,23;0,04;4;0,036231884057971;1;3;1;0;0;0;1;0;0;0;0;1;0;1;0;0,1355819336023066;Muito Baixo;PERSONAL;RENT
29;99855;2,0;20000;17,06;0,2;8;0,2002904211106103;1;5;0;0;0;0;1;0;0;0;0;0;1;1;1;0,8818612189629407;Muito Alto;VENTURE;RENT
23;86400;0,0;16000;11,86;0,19;3;0,1851851851851851;1;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0015534705069463;Muito Baixo;EDUCATION;OWN
29;21996;4,0;2500;13,11;0,11;8;0,1136570285506455;1;3;1;0;0;0;1;1;0;0;0;0;0;1;0;0,1956796192624768;Muito Baixo;DEBTCONSOLIDATION;RENT
41;100000;3,0;12000;10,74;0,12;14;0,12;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0287321436930799;Muito Baixo;PERSONAL;RENT
43;11340;4,0;1950;13,48;0,17;11;0,1719576719576719;1;3;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9912623910228052;Muito Alto;EDUCATION;RENT
34;45000;17,0;12000;6,03;0,27;9;0,2666666666666666;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0009132011531372;Muito Baixo;VENTURE;RENT
25;48000;9,0;4800;10,99;0,1;4;0,1;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,103255707547105;Muito Baixo;PERSONAL;RENT
25;34000;7,0;9600;14,54;0,28;2;0,2823529411764706;1;4;0;0;0;0;1;0;0;0;0;1;0;1;1;0,648581652827016;Alto;PERSONAL;RENT
21;37740;0,0;9600;13,11;0,25;4;0,2543720190779014;1;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0,0915509298724756;Muito Baixo;DEBTCONSOLIDATION;RENT
23;38000;7,0;12000;11,71;0,32;2;0,3157894736842105;1;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0,9962702062768763;Muito Alto;PERSONAL;RENT
27;75288;12,0;18050;10,0;0,24;10;0,2397460418659016;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0224531122583915;Muito Baixo;MEDICAL;MORTGAGE
30;504000;4,0;3000;11,36;0,01;9;0,0059523809523809;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0163504557702183;Muito Baixo;DEBTCONSOLIDATION;RENT
21;50400;4,0;8000;15,62;0,16;2;0,1587301587301587;1;4;1;0;0;0;1;0;0;0;0;0;1;0;0;0,2981934961563663;Baixo;VENTURE;RENT
24;140000;8,0;16000;10,38;0,11;2;0,1142857142857142;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0434808698621673;Muito Baixo;MEDICAL;MORTGAGE
31;25000;0,0;4800;11,54;0,19;10;0,192;1;3;1;0;0;0;1;0;0;0;1;0;0;0;0;0,0358499734155578;Muito Baixo;MEDICAL;RENT
22;75000;4,0;3000;8,9;0,04;2;0,04;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0586494346972315;Muito Baixo;EDUCATION;RENT
22;24000;2,0;3975;13,87;0,17;3;0,165625;1;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0,103956745738947;Muito Baixo;EDUCATION;MORTGAGE
21;60000;0,0;10000;13,48;0,17;4;0,1666666666666666;1;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0,0473647381991463;Muito Baixo;MEDICAL;MORTGAGE
26;77100;6,0;8350;6,99;0,11;3;0,1083009079118028;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0352078736279416;Muito Baixo;DEBTCONSOLIDATION;RENT
39;82000;7,0;8000;19,42;0,1;17;0,0975609756097561;1;5;1;1;0;0;0;0;0;1;0;0;0;0;0;0,144251958128629;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
27;84906;11,0;4500;7,51;0,05;10;0,0529997880008479;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0132552458457375;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;38500;2,0;3000;7,49;0,08;2;0,0779220779220779;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0474233578239982;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
24;47480;8,0;6900;9,88;0,15;2;0,145324347093513;0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0924254512213778;Muito Baixo;MEDICAL;RENT
30;17280;0,0;2000;13,48;0,12;7;0,1157407407407407;1;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0,4920080016460805;Moderado;PERSONAL;MORTGAGE
23;86000;6,0;13000;10,62;0,15;3;0,1511627906976744;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0323358354339333;Muito Baixo;EDUCATION;RENT
21;15300;5,0;2500;6,03;0,16;2;0,1633986928104575;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0,995906264168772;Muito Alto;MEDICAL;OWN
25;59000;9,0;6000;15,23;0,1;3;0,1016949152542373;1;3;0;0;0;0;1;0;0;0;0;0;1;1;0;0,4064658165235816;Moderado;VENTURE;RENT
23;38376;4,0;8400;13,8;0,22;2;0,2188868042526579;1;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0,0005854607821508;Muito Baixo;VENTURE;OWN
27;58000;7,0;2800;11,99;0,05;8;0,0482758620689655;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0030473519507517;Muito Baixo;VENTURE;MORTGAGE
24;50000;2,0;6000;7,51;0,12;3;0,12;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0227336377569688;Muito Baixo;PERSONAL;MORTGAGE
26;100000;5,0;24000;10,99;0,24;4;0,24;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,0387990950182591;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
21;30000;0,0;1000;7,49;0,03;3;0,0333333333333333;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,1190257113887385;Muito Baixo;DEBTCONSOLIDATION;RENT
26;56950;10,0;7550;9,99;0,11;3;0,1325724319578577;0;2;0;0;0;0;1;0;0;0;1;0;0;1;0;0,1996649050472258;Muito Baixo;MEDICAL;RENT
24;168288;5,0;1800;11,12;0,01;3;0,0106959498003422;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0,0389390247939594;Muito Baixo;HOMEIMPROVEMENT;RENT
46;40452;4,0;4000;11,71;0,1;17;0,0988826263225551;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0,0011943702745855;Muito Baixo;EDUCATION;OWN
36;28000;1,0;3075;15,62;0,11;12;0,1098214285714285;1;4;1;1;0;0;0;0;0;0;0;0;1;1;0;0,2422331794585631;Baixo;VENTURE;MORTGAGE
54;20000;2,0;5000;13,48;0,25;28;0,25;1;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0,0406798420040236;Muito Baixo;MEDICAL;RENT
25;34000;9,0;10000;12,42;0,29;3;0,2941176470588235;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,4386034381616661;Moderado;DEBTCONSOLIDATION;MORTGAGE
26;65000;4,0;8000;6,92;0,12;4;0,123076923076923;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0251687931860276;Muito Baixo;PERSONAL;RENT
30;310000;13,0;14000;10,99;0,05;10;0,0451612903225806;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,029014642777583;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
23;39000;7,0;2200;10,99;0,06;4;0,0564102564102564;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,3292955603255671;Baixo;DEBTCONSOLIDATION;RENT
21;21600;4,0;7125;6,99;0,33;3;0,3298611111111111;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0,0003181885481386;Muito Baixo;VENTURE;OWN
31;40800;6,0;9000;7,49;0,22;6;0,2205882352941176;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0838226944696899;Muito Baixo;PERSONAL;RENT
29;30796;13,0;5000;14,96;0,16;8;0,1623587478893362;1;4;1;0;0;0;1;0;0;0;1;0;0;0;1;0,7988875869463486;Alto;MEDICAL;RENT
23;60000;8,0;3600;9,99;0,06;3;0,06;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0015875704675723;Muito Baixo;VENTURE;RENT
32;104000;12,0;17000;14,82;0,16;7;0,1634615384615384;1;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0,0812554084637339;Muito Baixo;VENTURE;MORTGAGE
27;64000;3,0;3600;7,49;0,06;5;0,05625;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0,0489013672579607;Muito Baixo;PERSONAL;RENT
28;56052;8,0;7200;11,28;0,13;8;0,1284521515735388;1;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0,0932448304910242;Muito Baixo;VENTURE;RENT
24;78000;1,0;18500;15,33;0,24;2;0,2371794871794871;1;6;0;0;0;0;1;0;0;0;0;0;1;1;1;0,969744467979738;Muito Alto;VENTURE;RENT
30;48996;2,0;3000;10,36;0,06;10;0,0612294881214793;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0,1634767969930698;Muito Baixo;EDUCATION;RENT
22;39000;1,0;6000;8,0;0,15;3;0,1538461538461538;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0911714639274599;Muito Baixo;EDUCATION;RENT
32;60000;2,0;6000;11,36;0,1;8;0,1;1;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0327639229270506;Muito Baixo;PERSONAL;RENT
23;30996;2,0;5000;11,86;0,16;4;0,161311136920893;1;2;0;0;0;1;0;0;0;0;0;0;1;0;0;6,918013661620088e-05;Muito Baixo;VENTURE;OWN
26;145992;0,0;20000;15,31;0,14;2;0,1369938078798838;1;4;1;1;0;0;0;0;0;0;0;1;0;0;0;0,1573825124146488;Muito Baixo;PERSONAL;MORTGAGE
26;120000;10,0;6000;9,88;0,05;2;0,05;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0021147293802168;Muito Baixo;VENTURE;RENT
22;62000;6,0;5000;6,03;0,08;4;0,0806451612903225;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,021382518823304;Muito Baixo;PERSONAL;MORTGAGE
30;45000;11,0;5000;12,73;0,11;8;0,1111111111111111;1;3;1;0;0;0;1;0;0;0;1;0;0;1;0;0,1542834669130058;Muito Baixo;MEDICAL;RENT
25;19200;2,0;1000;10,99;0,05;3;0,0520833333333333;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0,0001586547841066;Muito Baixo;VENTURE;OWN
38;65000;6,0;11500;13,92;0,18;14;0,1769230769230769;1;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0596214317886072;Muito Baixo;PERSONAL;MORTGAGE
22;110500;1,0;12250;11,26;0,11;4;0,1108597285067873;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0333310588943434;Muito Baixo;MEDICAL;MORTGAGE
27;51600;4,0;12000;6,99;0,23;9;0,2325581395348837;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0022581173047799;Muito Baixo;VENTURE;RENT
23;33017;1,0;5000;10,99;0,15;4;0,1514371384438319;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,2387810732788041;Baixo;PERSONAL;RENT
45;90000;3,0;2500;11,99;0,03;13;0,0277777777777777;1;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0,0012674638516468;Muito Baixo;VENTURE;MORTGAGE
27;90000;4,0;20000;12,42;0,22;10;0,2222222222222222;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0,0684818369415566;Muito Baixo;HOMEIMPROVEMENT;MORTGAGE
51;80000;3,0;18000;18,78;0,23;20;0,225;1;6;1;0;0;0;1;0;0;1;0;0;0;0;0;0,1263007150783846;Muito Baixo;HOMEIMPROVEMENT;RENT
23;30000;0,0;6000;13,49;0,2;3;0,2;1;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0,170139923078966;Muito Baixo;EDUCATION;RENT
38;30000;0,0;15000;14,61;0,5;15;0,5;1;4;1;0;0;0;1;0;0;0;0;1;0;1;1;0,9975232276677432;Muito Alto;PERSONAL;RENT
25;39000;6,0;16000;15,65;0,41;3;0,4102564102564102;1;4;1;0;0;0;1;0;0;0;0;0;1;1;1;0,9917001766164394;Muito Alto;VENTURE;RENT
22;31200;3,0;4200;13,57;0,13;2;0,1346153846153846;1;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0,1906002405252144;Muito Baixo;VENTURE;RENT
30;72000;2,0;23000;12,18;0,32;6;0,3194444444444444;1;2;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9940257776464324;Muito Alto;EDUCATION;RENT
21;249996;5,0;5000;8,59;0,02;3;0,02000032000512;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0182108080939685;Muito Baixo;PERSONAL;MORTGAGE
28;33000;12,0;8000;14,65;0,24;9;0,2424242424242424;1;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0,3742713505374362;Baixo;PERSONAL;RENT
30;70000;9,0;7000;8,9;0,1;8;0,1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0701135042442266;Muito Baixo;PERSONAL;MORTGAGE
27;45000;9,0;12000;6,03;0,27;5;0,2666666666666666;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0,000373960433738;Muito Baixo;PERSONAL;OWN
35;110000;4,0;4000;13,79;0,04;6;0,0363636363636363;1;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0765353822050262;Muito Baixo;MEDICAL;MORTGAGE
23;126000;0,0;8000;13,23;0,06;3;0,0634920634920634;1;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0528910521864544;Muito Baixo;PERSONAL;RENT
24;26400;4,0;8875;6,62;0,34;4;0,3361742424242424;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9886912958448864;Muito Alto;MEDICAL;RENT
22;95000;2,0;5000;10,59;0,05;2;0,0526315789473684;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0,033313011257155;Muito Baixo;MEDICAL;MORTGAGE
25;25000;3,0;3000;11,12;0,12;4;0,12;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,1651638009113694;Muito Baixo;DEBTCONSOLIDATION;RENT
29;54996;8,0;3600;9,63;0,07;5;0,065459306131355;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0443867579907783;Muito Baixo;DEBTCONSOLIDATION;RENT
26;75000;2,0;16000;13,35;0,21;2;0,2133333333333333;1;3;1;0;0;0;1;0;0;0;0;1;0;0;0;0,0669975628872414;Muito Baixo;PERSONAL;RENT
48;83000;2,0;12000;10,99;0,14;17;0,144578313253012;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,001968601501452;Muito Baixo;VENTURE;RENT
23;32000;5,0;10000;7,29;0,31;3;0,3125;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0,9889965870636782;Muito Alto;MEDICAL;RENT
28;57360;3,0;23000;10,99;0,4;8;0,400976290097629;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,1442200108507009;Muito Baixo;PERSONAL;MORTGAGE
23;39325;3,0;2800;12,87;0,07;4;0,0712015257469803;1;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0,1159571772856074;Muito Baixo;EDUCATION;MORTGAGE
27;22000;1,0;4000;6,39;0,18;10;0,1818181818181818;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0,0660951228556588;Muito Baixo;EDUCATION;RENT
25;120000;3,0;12000;9,01;0,1;2;0,1;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0262950735760961;Muito Baixo;PERSONAL;RENT
23;50000;7,0;3000;6,03;0,06;4;0,06;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0110604218225343;Muito Baixo;EDUCATION;MORTGAGE
37;20004;0,0;5000;10,99;0,25;12;0,2499500099980004;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0,0741987163938623;Muito Baixo;DEBTCONSOLIDATION;RENT
37;45000;1,0;9000;11,71;0,2;16;0,2;1;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0,0564276461298203;Muito Baixo;DEBTCONSOLIDATION;RENT
24;30000;4,0;10000;15,99;0,33;2;0,3333333333333333;1;4;1;1;0;0;0;0;0;0;1;0;0;1;1;0,9256683163428358;Muito Alto;MEDICAL;MORTGAGE
22;87000;6,0;15000;10,62;0,17;2;0,1724137931034483;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0,0908307428700909;Muito Baixo;PERSONAL;RENT
65;76000;3,0;35000;10,99;0,46;27;0,4605263157894737;0;2;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9966071383122748;Muito Alto;EDUCATION;RENT
25;50000;6,0;12800;7,49;0,26;4;0,256;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0,0428974514856113;Muito Baixo;PERSONAL;MORTGAGE
21;85000;2,0;15000;10,95;0,18;3;0,1764705882352941;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0,0012164624182619;Muito Baixo;VENTURE;RENT
26;134400;3,0;10000;12,68;0,07;3;0,0744047619047619;1;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0,0624329057603821;Muito Baixo;MEDICAL;MORTGAGE
30;90000;5,0;10000;5,79;0,11;7;0,1111111111111111;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0030602541056801;Muito Baixo;PERSONAL;MORTGAGE
29;48000;6,0;8000;13,49;0,17;9;0,1666666666666666;1;3;1;0;0;1;0;0;0;1;0;0;0;0;0;0,0019577212969416;Muito Baixo;HOMEIMPROVEMENT;OWN
26;60996;2,0;12000;12,21;0,2;4;0,1967342120794806;1;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0,0549971387954393;Muito Baixo;PERSONAL;MORTGAGE
23;33800;4,0;13000;15,31;0,38;4;0,3846153846153846;1;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0,0018893755791387;Muito Baixo;EDUCATION;OWN
30;110000;14,0;25000;10,36;0,23;8;0,2272727272727272;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0,095927654846416;Muito Baixo;DEBTCONSOLIDATION;MORTGAGE
22;65416;6,0;8000;6,92;0,12;2;0,1222942399412987;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0,0174314748369624;Muito Baixo;EDUCATION;MORTGAGE
22;50000;6,0;6400;6,92;0,13;4;0,128;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1,122646813013726e-05;Muito Baixo;VENTURE;OWN
22;75000;6,0;24000;12,69;0,32;4;0,32;1;2;0;0;0;0;1;0;1;0;0;0;0;1;1;0,9896789429748906;Muito Alto;EDUCATION;RENT
