person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,dti_ratio,taxa_juros_alta,loan_grade_num,cb_default_flag,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status_real,loan_status_pred,probabilidade_default,risco_categoria
32,62900,6.0,16000,14.96,0.22,5,0.2543720190779014,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9818373175945402,Muito Alto
29,180000,2.0,20000,7.49,0.11,10,0.1111111111111111,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.006498596772282341,Muito Baixo
70,132000,0.0,14000,7.49,0.11,24,0.106060606060606,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0019382060501662549,Muito Baixo
24,54400,4.0,2500,11.14,0.04,2,0.0459558823529411,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0.1323800984765806,Muito Baixo
21,63000,5.0,4800,16.82,0.08,4,0.0761904761904762,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0.19677078627416178,Muito Baixo
28,86000,13.0,8000,5.99,0.09,10,0.0930232558139534,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0032951036435579497,Muito Baixo
28,30000,4.0,12000,6.62,0.4,7,0.4,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9942252233388565,Muito Alto
45,118000,11.0,9600,13.99,0.08,12,0.0813559322033898,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0.13560752441628995,Muito Baixo
39,50000,1.0,8000,7.68,0.16,14,0.16,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.016103636036288747,Muito Baixo
25,52000,1.0,3000,12.99,0.06,4,0.0576923076923076,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.03767152183674941,Muito Baixo
30,110000,15.0,12000,13.61,0.11,10,0.109090909090909,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.047954845921191216,Muito Baixo
33,60000,17.0,7000,5.42,0.12,8,0.1166666666666666,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.012492658183799637,Muito Baixo
42,21120,12.0,6400,11.14,0.3,14,0.303030303030303,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.001684702244781771,Muito Baixo
22,72000,3.0,7500,11.41,0.1,3,0.1041666666666666,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03846626936855476,Muito Baixo
29,17004,8.0,2200,9.32,0.13,5,0.1293813220418725,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.9575539935323494,Muito Alto
24,54731,2.0,3200,11.83,0.06,2,0.058467778772542,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04747169326301188,Muito Baixo
32,25200,17.0,4000,6.54,0.16,6,0.1587301587301587,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0009114805331147951,Muito Baixo
35,72000,3.0,12800,6.62,0.18,10,0.1777777777777777,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.00543111653821094,Muito Baixo
24,138000,4.0,5000,13.23,0.04,4,0.036231884057971,1,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0.13558193360230666,Muito Baixo
29,99855,2.0,20000,17.06,0.2,8,0.2002904211106103,1,5,0,0,0,0,1,0,0,0,0,0,1,1,1,0.8818612189629407,Muito Alto
23,86400,0.0,16000,11.86,0.19,3,0.1851851851851851,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0015534705069463162,Muito Baixo
29,21996,4.0,2500,13.11,0.11,8,0.1136570285506455,1,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0.1956796192624768,Muito Baixo
41,100000,3.0,12000,10.74,0.12,14,0.12,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.028732143693079918,Muito Baixo
43,11340,4.0,1950,13.48,0.17,11,0.1719576719576719,1,3,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9912623910228051,Muito Alto
34,45000,17.0,12000,6.03,0.27,9,0.2666666666666666,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0009132011531372616,Muito Baixo
25,48000,9.0,4800,10.99,0.1,4,0.1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.10325570754710507,Muito Baixo
25,34000,7.0,9600,14.54,0.28,2,0.2823529411764706,1,4,0,0,0,0,1,0,0,0,0,1,0,1,1,0.648581652827016,Alto
21,37740,0.0,9600,13.11,0.25,4,0.2543720190779014,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0.09155092987247569,Muito Baixo
23,38000,7.0,12000,11.71,0.32,2,0.3157894736842105,1,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9962702062768763,Muito Alto
27,75288,12.0,18050,10.0,0.24,10,0.2397460418659016,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.02245311225839151,Muito Baixo
30,504000,4.0,3000,11.36,0.01,9,0.0059523809523809,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.01635045577021833,Muito Baixo
21,50400,4.0,8000,15.62,0.16,2,0.1587301587301587,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0.2981934961563663,Baixo
24,140000,8.0,16000,10.38,0.11,2,0.1142857142857142,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.04348086986216738,Muito Baixo
31,25000,0.0,4800,11.54,0.19,10,0.192,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.035849973415557825,Muito Baixo
22,75000,4.0,3000,8.9,0.04,2,0.04,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.05864943469723155,Muito Baixo
22,24000,2.0,3975,13.87,0.17,3,0.165625,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0.10395674573894709,Muito Baixo
21,60000,0.0,10000,13.48,0.17,4,0.1666666666666666,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0.04736473819914633,Muito Baixo
26,77100,6.0,8350,6.99,0.11,3,0.1083009079118028,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03520787362794166,Muito Baixo
39,82000,7.0,8000,19.42,0.1,17,0.0975609756097561,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0.14425195812862904,Muito Baixo
27,84906,11.0,4500,7.51,0.05,10,0.0529997880008479,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.01325524584573751,Muito Baixo
23,38500,2.0,3000,7.49,0.08,2,0.0779220779220779,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.04742335782399829,Muito Baixo
24,47480,8.0,6900,9.88,0.15,2,0.145324347093513,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.09242545122137787,Muito Baixo
30,17280,0.0,2000,13.48,0.12,7,0.1157407407407407,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4920080016460805,Moderado
23,86000,6.0,13000,10.62,0.15,3,0.1511627906976744,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.032335835433933355,Muito Baixo
21,15300,5.0,2500,6.03,0.16,2,0.1633986928104575,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0.9959062641687721,Muito Alto
25,59000,9.0,6000,15.23,0.1,3,0.1016949152542373,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0.4064658165235816,Moderado
23,38376,4.0,8400,13.8,0.22,2,0.2188868042526579,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0005854607821508202,Muito Baixo
27,58000,7.0,2800,11.99,0.05,8,0.0482758620689655,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0030473519507517068,Muito Baixo
24,50000,2.0,6000,7.51,0.12,3,0.12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.022733637756968895,Muito Baixo
26,100000,5.0,24000,10.99,0.24,4,0.24,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.038799095018259136,Muito Baixo
21,30000,0.0,1000,7.49,0.03,3,0.0333333333333333,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.11902571138873858,Muito Baixo
26,56950,10.0,7550,9.99,0.11,3,0.1325724319578577,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0.19966490504722587,Muito Baixo
24,168288,5.0,1800,11.12,0.01,3,0.0106959498003422,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.03893902479395944,Muito Baixo
46,40452,4.0,4000,11.71,0.1,17,0.0988826263225551,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0011943702745855589,Muito Baixo
36,28000,1.0,3075,15.62,0.11,12,0.1098214285714285,1,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0.24223317945856318,Baixo
54,20000,2.0,5000,13.48,0.25,28,0.25,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0.04067984200402368,Muito Baixo
25,34000,9.0,10000,12.42,0.29,3,0.2941176470588235,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.4386034381616661,Moderado
26,65000,4.0,8000,6.92,0.12,4,0.123076923076923,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.025168793186027622,Muito Baixo
30,310000,13.0,14000,10.99,0.05,10,0.0451612903225806,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.029014642777583036,Muito Baixo
23,39000,7.0,2200,10.99,0.06,4,0.0564102564102564,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3292955603255671,Baixo
21,21600,4.0,7125,6.99,0.33,3,0.3298611111111111,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0003181885481386712,Muito Baixo
31,40800,6.0,9000,7.49,0.22,6,0.2205882352941176,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.08382269446968997,Muito Baixo
29,30796,13.0,5000,14.96,0.16,8,0.1623587478893362,1,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0.7988875869463486,Alto
23,60000,8.0,3600,9.99,0.06,3,0.06,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0015875704675723462,Muito Baixo
32,104000,12.0,17000,14.82,0.16,7,0.1634615384615384,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0.08125540846373398,Muito Baixo
27,64000,3.0,3600,7.49,0.06,5,0.05625,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.04890136725796078,Muito Baixo
28,56052,8.0,7200,11.28,0.13,8,0.1284521515735388,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.09324483049102425,Muito Baixo
24,78000,1.0,18500,15.33,0.24,2,0.2371794871794871,1,6,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9697444679797379,Muito Alto
30,48996,2.0,3000,10.36,0.06,10,0.0612294881214793,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.16347679699306983,Muito Baixo
22,39000,1.0,6000,8.0,0.15,3,0.1538461538461538,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.09117146392745999,Muito Baixo
32,60000,2.0,6000,11.36,0.1,8,0.1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.03276392292705064,Muito Baixo
23,30996,2.0,5000,11.86,0.16,4,0.161311136920893,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,6.918013661620088e-05,Muito Baixo
26,145992,0.0,20000,15.31,0.14,2,0.1369938078798838,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0.1573825124146488,Muito Baixo
26,120000,10.0,6000,9.88,0.05,2,0.05,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0021147293802168086,Muito Baixo
22,62000,6.0,5000,6.03,0.08,4,0.0806451612903225,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.02138251882330405,Muito Baixo
30,45000,11.0,5000,12.73,0.11,8,0.1111111111111111,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0.15428346691300585,Muito Baixo
25,19200,2.0,1000,10.99,0.05,3,0.0520833333333333,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.00015865478410667598,Muito Baixo
38,65000,6.0,11500,13.92,0.18,14,0.1769230769230769,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05962143178860725,Muito Baixo
22,110500,1.0,12250,11.26,0.11,4,0.1108597285067873,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03333105889434348,Muito Baixo
27,51600,4.0,12000,6.99,0.23,9,0.2325581395348837,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00225811730477995,Muito Baixo
23,33017,1.0,5000,10.99,0.15,4,0.1514371384438319,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.23878107327880413,Baixo
45,90000,3.0,2500,11.99,0.03,13,0.0277777777777777,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0012674638516468899,Muito Baixo
27,90000,4.0,20000,12.42,0.22,10,0.2222222222222222,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06848183694155667,Muito Baixo
51,80000,3.0,18000,18.78,0.23,20,0.225,1,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0.12630071507838467,Muito Baixo
23,30000,0.0,6000,13.49,0.2,3,0.2,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0.17013992307896608,Muito Baixo
38,30000,0.0,15000,14.61,0.5,15,0.5,1,4,1,0,0,0,1,0,0,0,0,1,0,1,1,0.9975232276677433,Muito Alto
25,39000,6.0,16000,15.65,0.41,3,0.4102564102564102,1,4,1,0,0,0,1,0,0,0,0,0,1,1,1,0.9917001766164394,Muito Alto
22,31200,3.0,4200,13.57,0.13,2,0.1346153846153846,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0.19060024052521443,Muito Baixo
30,72000,2.0,23000,12.18,0.32,6,0.3194444444444444,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9940257776464323,Muito Alto
21,249996,5.0,5000,8.59,0.02,3,0.02000032000512,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.018210808093968554,Muito Baixo
28,33000,12.0,8000,14.65,0.24,9,0.2424242424242424,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0.37427135053743626,Baixo
30,70000,9.0,7000,8.9,0.1,8,0.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.07011350424422662,Muito Baixo
27,45000,9.0,12000,6.03,0.27,5,0.2666666666666666,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.000373960433738055,Muito Baixo
35,110000,4.0,4000,13.79,0.04,6,0.0363636363636363,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07653538220502623,Muito Baixo
23,126000,0.0,8000,13.23,0.06,3,0.0634920634920634,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0.052891052186454436,Muito Baixo
24,26400,4.0,8875,6.62,0.34,4,0.3361742424242424,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9886912958448864,Muito Alto
22,95000,2.0,5000,10.59,0.05,2,0.0526315789473684,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03331301125715508,Muito Baixo
25,25000,3.0,3000,11.12,0.12,4,0.12,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1651638009113694,Muito Baixo
29,54996,8.0,3600,9.63,0.07,5,0.065459306131355,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.04438675799077839,Muito Baixo
26,75000,2.0,16000,13.35,0.21,2,0.2133333333333333,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0.0669975628872414,Muito Baixo
48,83000,2.0,12000,10.99,0.14,17,0.144578313253012,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.001968601501452038,Muito Baixo
23,32000,5.0,10000,7.29,0.31,3,0.3125,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9889965870636782,Muito Alto
28,57360,3.0,23000,10.99,0.4,8,0.400976290097629,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.14422001085070094,Muito Baixo
23,39325,3.0,2800,12.87,0.07,4,0.0712015257469803,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0.11595717728560745,Muito Baixo
27,22000,1.0,4000,6.39,0.18,10,0.1818181818181818,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.06609512285565884,Muito Baixo
25,120000,3.0,12000,9.01,0.1,2,0.1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.026295073576096114,Muito Baixo
23,50000,7.0,3000,6.03,0.06,4,0.06,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.011060421822534368,Muito Baixo
37,20004,0.0,5000,10.99,0.25,12,0.2499500099980004,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.07419871639386237,Muito Baixo
37,45000,1.0,9000,11.71,0.2,16,0.2,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.05642764612982034,Muito Baixo
24,30000,4.0,10000,15.99,0.33,2,0.3333333333333333,1,4,1,1,0,0,0,0,0,0,1,0,0,1,1,0.9256683163428358,Muito Alto
22,87000,6.0,15000,10.62,0.17,2,0.1724137931034483,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.09083074287009099,Muito Baixo
65,76000,3.0,35000,10.99,0.46,27,0.4605263157894737,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9966071383122749,Muito Alto
25,50000,6.0,12800,7.49,0.26,4,0.256,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0.04289745148561136,Muito Baixo
21,85000,2.0,15000,10.95,0.18,3,0.1764705882352941,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.001216462418261916,Muito Baixo
26,134400,3.0,10000,12.68,0.07,3,0.0744047619047619,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0.06243290576038215,Muito Baixo
30,90000,5.0,10000,5.79,0.11,7,0.1111111111111111,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0030602541056801644,Muito Baixo
29,48000,6.0,8000,13.49,0.17,9,0.1666666666666666,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0.001957721296941643,Muito Baixo
26,60996,2.0,12000,12.21,0.2,4,0.1967342120794806,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05499713879543939,Muito Baixo
23,33800,4.0,13000,15.31,0.38,4,0.3846153846153846,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0018893755791387404,Muito Baixo
30,110000,14.0,25000,10.36,0.23,8,0.2272727272727272,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.09592765484641601,Muito Baixo
22,65416,6.0,8000,6.92,0.12,2,0.1222942399412987,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.017431474836962422,Muito Baixo
22,50000,6.0,6400,6.92,0.13,4,0.128,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.1226468130137259e-05,Muito Baixo
22,75000,6.0,24000,12.69,0.32,4,0.32,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9896789429748906,Muito Alto
27,45000,1.0,6000,10.65,0.13,8,0.1333333333333333,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0525090444279448,Muito Baixo
33,97200,4.0,20000,12.29,0.21,9,0.205761316872428,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0.08938969675692147,Muito Baixo
46,70000,5.0,8000,7.29,0.11,13,0.1142857142857142,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014876506532178656,Muito Baixo
27,57600,3.0,3000,11.11,0.05,6,0.0520833333333333,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.17141149175132558,Muito Baixo
64,56000,0.0,10000,16.82,0.18,18,0.1785714285714285,1,5,1,0,0,0,1,1,0,0,0,0,0,1,1,0.9964111829165455,Muito Alto
26,78000,4.0,12000,7.14,0.15,2,0.1538461538461538,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06216086790219142,Muito Baixo
22,16000,4.0,6250,9.91,0.39,2,0.390625,0,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0.9999119440959299,Muito Alto
24,48000,3.0,4800,9.99,0.1,2,0.1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06107753247139759,Muito Baixo
22,56004,6.0,6000,11.86,0.11,3,0.1071352046282408,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0.37885395878600864,Baixo
33,36000,5.0,12200,9.99,0.34,6,0.3388888888888889,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0.9916843042239633,Muito Alto
25,49000,1.0,12000,13.49,0.24,2,0.2448979591836734,1,4,0,0,0,0,1,1,0,0,0,0,0,1,1,0.9961518167237566,Muito Alto
21,32400,5.0,5000,16.0,0.15,2,0.1543209876543209,1,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0.24212483777548185,Baixo
24,56500,1.0,10000,10.99,0.18,4,0.1769911504424778,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.14158540558716365,Muito Baixo
22,49000,6.0,10000,16.45,0.2,2,0.2040816326530612,1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0.31994898649376313,Baixo
55,75000,2.0,20000,11.83,0.27,23,0.2666666666666666,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.040045159788910184,Muito Baixo
24,75360,4.0,7000,7.49,0.09,3,0.0928874734607218,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.3301141140463678e-05,Muito Baixo
34,85800,11.0,5000,7.4,0.06,6,0.0582750582750582,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.3309872092995706e-05,Muito Baixo
21,102000,5.0,10000,15.31,0.1,3,0.0980392156862745,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0.10133895405863907,Muito Baixo
66,42000,2.0,6475,9.99,0.15,24,0.1541666666666666,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.005552738534242279,Muito Baixo
24,42000,2.0,6000,14.96,0.14,3,0.1428571428571428,1,4,1,0,0,0,1,0,0,1,0,0,0,1,1,0.9770505203835945,Muito Alto
21,82000,3.0,11000,7.49,0.13,3,0.1341463414634146,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.02892249815083358,Muito Baixo
34,20000,5.0,5000,8.9,0.25,5,0.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.03632446541264416,Muito Baixo
24,80000,6.0,7250,5.42,0.09,2,0.090625,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.00048222857969832837,Muito Baixo
29,62200,3.0,12000,19.03,0.19,6,0.1929260450160771,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17973870901282782,Muito Baixo
25,95000,5.0,18000,10.99,0.19,3,0.1894736842105263,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03220809295744004,Muito Baixo
28,75000,3.0,6000,11.48,0.08,8,0.08,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04570875568272823,Muito Baixo
27,88000,8.0,14400,11.71,0.16,6,0.1636363636363636,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1925754600306849,Muito Baixo
25,102211,3.0,15000,11.58,0.15,2,0.1467552416080461,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.058588924141818266,Muito Baixo
29,72000,13.0,2000,14.59,0.03,8,0.0277777777777777,1,4,1,0,0,0,1,1,0,0,0,0,0,1,1,0.9744534639942715,Muito Alto
34,44000,2.0,4000,10.36,0.09,9,0.0909090909090909,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0.004110533486106571,Muito Baixo
31,55000,0.0,4500,7.14,0.08,6,0.0818181818181818,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0004400216297777852,Muito Baixo
22,35000,2.0,7000,18.09,0.2,2,0.2,1,6,1,0,0,0,1,0,0,0,1,0,0,1,1,0.9929131393552905,Muito Alto
28,60000,0.0,7500,5.79,0.13,8,0.125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.03694469150801432,Muito Baixo
26,49680,1.0,5875,12.99,0.12,3,0.118256843800322,1,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.07003035185855706,Muito Baixo
31,73000,3.0,15000,10.99,0.21,8,0.2054794520547945,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.09466137982590009,Muito Baixo
54,33600,0.0,1000,10.65,0.03,29,0.0297619047619047,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0.17690350217440015,Muito Baixo
24,54000,8.0,4000,9.99,0.07,4,0.074074074074074,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.2722356906916847,Baixo
24,30000,0.0,6000,13.22,0.2,3,0.2,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.19076448114999608,Muito Baixo
32,28800,4.0,14500,16.7,0.5,10,0.5034722222222222,1,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0.9979190007033234,Muito Alto
22,175000,6.0,18000,10.99,0.1,2,0.1028571428571428,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0228682887160191,Muito Baixo
27,44000,2.0,15000,11.48,0.34,5,0.3409090909090909,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9960257752451775,Muito Alto
41,30840,8.0,6000,10.59,0.19,13,0.1945525291828793,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.1606742242800112,Muito Baixo
36,68000,2.0,7200,9.63,0.11,15,0.1058823529411764,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.04710233651577495,Muito Baixo
26,31303,7.0,12000,7.49,0.38,2,0.3833498386736095,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.35513202044234415,Baixo
23,82000,2.0,20900,12.69,0.25,2,0.2548780487804878,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0.10339590247608642,Muito Baixo
24,25000,6.0,2000,6.62,0.08,4,0.08,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2669136278012021,Baixo
40,116000,3.0,12000,13.48,0.1,16,0.1034482758620689,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0.05256155018391216,Muito Baixo
37,61260,2.0,6350,7.51,0.1,14,0.103656545870062,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.02954265264796378,Muito Baixo
23,42000,2.0,3000,6.62,0.07,3,0.0714285714285714,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.03125703175490669,Muito Baixo
30,46000,5.0,6000,6.99,0.13,5,0.1304347826086956,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.028146186654035704,Muito Baixo
40,45760,8.0,13650,10.25,0.3,13,0.2982954545454545,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0.026720909891671533,Muito Baixo
34,69996,13.0,32000,10.99,0.46,8,0.4571689810846334,0,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0.9905211479501186,Muito Alto
27,115000,1.0,5000,8.49,0.04,6,0.0434782608695652,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0281244793449672,Muito Baixo
33,63996,15.0,3200,5.42,0.05,8,0.0500031251953247,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.015079878535978771,Muito Baixo
23,70000,4.0,10500,7.51,0.15,2,0.15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.016364781521685495,Muito Baixo
22,37000,2.0,13000,7.88,0.35,4,0.3513513513513513,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0741783979201851,Muito Baixo
